#,type,is_trade,freq,day_count,ticker,ric_leg2,roll_rules,tcost,country,settle_d,freq_leg2,ric,ric_root,src,tenor,ccy,roll_conv,fix_cal,calc_cal,_update,curve_name,reset,fpml,roll,lag,pms_index,is_inverted,multiplier,cal
2365,IMM,0,1,Act/365,BPS00132 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS8YS2=TWEB,GBPOISSS2=TWEB,TWEB,8Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2366,IMM,0,1,Act/365,BPS00132 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS8YS2=YIN,GBPOISSS2=YIN,YIN-L,8Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2367,IMM,0,1,Act/365,BPS00036 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS9YS1=,GBPOISSS1=,TR,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2368,IMM,0,1,Act/365,BPS00036 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS9YS1=TWEB,GBPOISSS1=TWEB,TWEB,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2369,IMM,0,1,Act/365,BPS00036 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS9YS1=YIN,GBPOISSS1=YIN,YIN-L,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2370,IMM,0,1,Act/365,BPS00136 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS9YS2=,GBPOISSS2=,TR,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2371,IMM,0,1,Act/365,BPS00136 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS9YS2=TWEB,GBPOISSS2=TWEB,TWEB,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2372,IMM,0,1,Act/365,BPS00136 Curncy,SONIAOSR=,3,0.25,GB,0,1,GBPOISS9YS2=YIN,GBPOISSS2=YIN,YIN-L,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,SONIA,1,GBP-SONIA-COMPOUND,STD,0,GBP SONIA CMP,0,1,"EN,YIN"
2373,FXFWD,0,,,GBPON Curncy,,,0,GB,0,,GBPON=,GBPFWD=,TR,ON,GBP,back_eom,EN,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
2374,FIX,0,,Act/365,BP00O/N Index,,,0,GB,0,,GBPONFSR=,GBPFSR=,TR,ON,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_ON,0,1,EN
2375,IRS,0,2,Act/365,BPSW10 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L10Y=,GBPSB6LIRS=,TR,10Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2376,IRS,0,2,Act/365,BPSW10 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L10Y=TWEB,GBPSB6LIRS=TWEB,TWEB,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2377,IRS,0,2,Act/365,BPSW10 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L10Y=YIN,GBPSB6LIRS=YIN,YIN-L,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2378,IRS,0,2,Act/365,BPSW12 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L12Y=,GBPSB6LIRS=,TR,12Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2379,IRS,0,2,Act/365,BPSW12 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L12Y=TWEB,GBPSB6LIRS=TWEB,TWEB,12Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2380,IRS,0,2,Act/365,BPSW12 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L12Y=YIN,GBPSB6LIRS=YIN,YIN-L,12Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2381,IRS,0,2,Act/365,BPSW15 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L15Y=,GBPSB6LIRS=,TR,15Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2382,IRS,0,2,Act/365,BPSW15 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L15Y=TWEB,GBPSB6LIRS=TWEB,TWEB,15Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2383,IRS,0,2,Act/365,BPSW15 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L15Y=YIN,GBPSB6LIRS=YIN,YIN-L,15Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2384,IRS,0,2,Act/365,BPSW1 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L1Y=,GBPSB6LIRS=,TR,1Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2385,IRS,0,2,Act/365,BPSW1 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L1Y=TWEB,GBPSB6LIRS=TWEB,TWEB,1Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2386,IRS,0,2,Act/365,BPSW1 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L1Y=YIN,GBPSB6LIRS=YIN,YIN-L,1Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2387,IRS,0,2,Act/365,BPSW20 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L20Y=,GBPSB6LIRS=,TR,20Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2388,IRS,0,2,Act/365,BPSW20 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L20Y=TWEB,GBPSB6LIRS=TWEB,TWEB,20Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2389,IRS,0,2,Act/365,BPSW20 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L20Y=YIN,GBPSB6LIRS=YIN,YIN-L,20Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2390,IRS,0,2,Act/365,BPSW25 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L25Y=,GBPSB6LIRS=,TR,25Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2391,IRS,0,2,Act/365,BPSW25 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L25Y=TWEB,GBPSB6LIRS=TWEB,TWEB,25Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2392,IRS,0,2,Act/365,BPSW25 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L25Y=YIN,GBPSB6LIRS=YIN,YIN-L,25Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2393,IRS,0,2,Act/365,BPSW2 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L2Y=,GBPSB6LIRS=,TR,2Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2394,IRS,0,2,Act/365,BPSW2 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L2Y=TWEB,GBPSB6LIRS=TWEB,TWEB,2Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2395,IRS,0,2,Act/365,BPSW2 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L2Y=YIN,GBPSB6LIRS=YIN,YIN-L,2Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2396,IRS,0,2,Act/365,BPSW30 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L30Y=,GBPSB6LIRS=,TR,30Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2397,IRS,0,2,Act/365,BPSW30 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L30Y=TWEB,GBPSB6LIRS=TWEB,TWEB,30Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2398,IRS,0,2,Act/365,BPSW30 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L30Y=YIN,GBPSB6LIRS=YIN,YIN-L,30Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2399,IRS,0,2,Act/365,BPSW3 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L3Y=,GBPSB6LIRS=,TR,3Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2400,IRS,0,2,Act/365,BPSW3 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L3Y=TWEB,GBPSB6LIRS=TWEB,TWEB,3Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2401,IRS,0,2,Act/365,BPSW3 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L3Y=YIN,GBPSB6LIRS=YIN,YIN-L,3Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2402,IRS,0,2,Act/365,BPSW40 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L40Y=,GBPSB6LIRS=,TR,40Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2403,IRS,0,2,Act/365,BPSW40 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L40Y=TWEB,GBPSB6LIRS=TWEB,TWEB,40Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2404,IRS,0,2,Act/365,BPSW40 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L40Y=YIN,GBPSB6LIRS=YIN,YIN-L,40Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2405,IRS,0,2,Act/365,BPSW4 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L4Y=,GBPSB6LIRS=,TR,4Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2406,IRS,0,2,Act/365,BPSW4 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L4Y=TWEB,GBPSB6LIRS=TWEB,TWEB,4Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2407,IRS,0,2,Act/365,BPSW4 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L4Y=YIN,GBPSB6LIRS=YIN,YIN-L,4Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2408,IRS,0,2,Act/365,BPSW50 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L50Y=,GBPSB6LIRS=,TR,50Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2409,IRS,0,2,Act/365,BPSW50 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L50Y=TWEB,GBPSB6LIRS=TWEB,TWEB,50Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2410,IRS,0,2,Act/365,BPSW50 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L50Y=YIN,GBPSB6LIRS=YIN,YIN-L,50Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2411,IRS,0,2,Act/365,BPSW5 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L5Y=,GBPSB6LIRS=,TR,5Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2412,IRS,0,2,Act/365,BPSW5 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L5Y=TWEB,GBPSB6LIRS=TWEB,TWEB,5Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2413,IRS,0,2,Act/365,BPSW5 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L5Y=YIN,GBPSB6LIRS=YIN,YIN-L,5Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2414,IRS,0,2,Act/365,BPSW6 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L6Y=,GBPSB6LIRS=,TR,6Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2415,IRS,0,2,Act/365,BPSW6 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L6Y=TWEB,GBPSB6LIRS=TWEB,TWEB,6Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2416,IRS,0,2,Act/365,BPSW6 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L6Y=YIN,GBPSB6LIRS=YIN,YIN-L,6Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2417,IRS,0,2,Act/365,BPSW7 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L7Y=,GBPSB6LIRS=,TR,7Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2418,IRS,0,2,Act/365,BPSW7 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L7Y=TWEB,GBPSB6LIRS=TWEB,TWEB,7Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2419,IRS,0,2,Act/365,BPSW7 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L7Y=YIN,GBPSB6LIRS=YIN,YIN-L,7Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2420,IRS,0,2,Act/365,BPSW8 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L8Y=,GBPSB6LIRS=,TR,8Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2421,IRS,0,2,Act/365,BPSW8 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L8Y=TWEB,GBPSB6LIRS=TWEB,TWEB,8Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2422,IRS,0,2,Act/365,BPSW8 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L8Y=YIN,GBPSB6LIRS=YIN,YIN-L,8Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2423,IRS,0,2,Act/365,BPSW9 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L9Y=,GBPSB6LIRS=,TR,9Y,GBP,back_eom,EN,EN,2022-05-12 12:48:13,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2424,IRS,0,2,Act/365,BPSW9 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L9Y=TWEB,GBPSB6LIRS=TWEB,TWEB,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2425,IRS,0,2,Act/365,BPSW9 Curncy,GBP6MFSR=,,0.25,GB,0,2,GBPSB6L9Y=YIN,GBPSB6LIRS=YIN,YIN-L,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2426,FXFWD,0,,,GBPSN Curncy,,,0,GB,0,,GBPSN=,GBPFWD=,TR,SN,GBP,back_eom,EN,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
2427,FXFWD,0,,,GBP1W Curncy,,,0,GB,0,,GBPSW=,GBPFWD=,TR,1W,GBP,back_eom,EN,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
2428,FIX,0,,Act/365,BP0001W Index,,,0,GB,0,,GBPSWFSR=,GBPFSR=,TR,1W,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,0,GBP-LIBOR-BBA,,0,GBP-LIBOR-BBA_1W,0,1,EN
2429,FXFWD,0,,,GBPTN Curncy,,,0,GB,0,,GBPTN=,GBPFWD=,TR,TN,GBP,back_eom,EN,"",2022-05-12 12:47:16,,0,,,0,,1,10000,""
2430,ILS,1,2,1/1,BPSWIT10 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ10Y=TWEB,GBRPIZILS=TWEB,TWEB,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2431,ILS,0,2,1/1,BPSWIT12 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ12Y=TWEB,GBRPIZILS=TWEB,TWEB,12Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2432,ILS,0,2,1/1,BPSWIT15 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ15Y=TWEB,GBRPIZILS=TWEB,TWEB,15Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2433,ILS,0,2,1/1,BPSWIT1 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ1Y=TWEB,GBRPIZILS=TWEB,TWEB,1Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2434,ILS,0,2,1/1,BPSWIT20 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ20Y=TWEB,GBRPIZILS=TWEB,TWEB,20Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2435,ILS,0,2,1/1,BPSWIT25 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ25Y=TWEB,GBRPIZILS=TWEB,TWEB,25Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2436,ILS,0,2,1/1,BPSWIT2 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ2Y=TWEB,GBRPIZILS=TWEB,TWEB,2Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2437,ILS,0,2,1/1,BPSWIT30 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ30Y=TWEB,GBRPIZILS=TWEB,TWEB,30Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2438,ILS,0,2,1/1,BPSWIT3 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ3Y=TWEB,GBRPIZILS=TWEB,TWEB,3Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2439,ILS,0,2,1/1,BPSWIT4 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ4Y=TWEB,GBRPIZILS=TWEB,TWEB,4Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2440,ILS,1,2,1/1,BPSWIT5 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ5Y=TWEB,GBRPIZILS=TWEB,TWEB,5Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2441,ILS,0,2,1/1,BPSWIT6 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ6Y=TWEB,GBRPIZILS=TWEB,TWEB,6Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2442,ILS,0,2,1/1,BPSWIT7 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ7Y=TWEB,GBRPIZILS=TWEB,TWEB,7Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2443,ILS,0,2,1/1,BPSWIT8 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ8Y=TWEB,GBRPIZILS=TWEB,TWEB,8Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2444,ILS,0,2,1/1,BPSWIT9 Curncy,GBRPI=ECI,,0,GB,0,2,GBRPIZ9Y=TWEB,GBRPIZILS=TWEB,TWEB,9Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,UK-RPI,0,"UK-RPI, ZC UK ALL RPI",,0,,0,1,EN
2445,IMM,0,2,Act/365,BPS60040 Curncy,GBP6MFSR=,3,0.25,GB,0,2,GBSB6L10YIM1=,GBSB6LIMM1=,TR,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,1,GBP-LIBOR-BBA,IMM,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2446,IMM,0,2,Act/365,BPS60040 Curncy,GBP6MFSR=,3,0.25,GB,0,2,GBSB6L10YIM1=TWEB,GBSB6LIMM1=TWEB,TWEB,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,1,GBP-LIBOR-BBA,IMM,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2447,IMM,0,2,Act/365,BPS60040 Curncy,GBP6MFSR=,3,0.25,GB,0,2,GBSB6L10YIM1=YIN,GBSB6LIMM1=YIN,YIN-L,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,1,GBP-LIBOR-BBA,IMM,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2448,IMM,0,2,Act/365,BPS60140 Curncy,GBP6MFSR=,3,0.25,GB,0,2,GBSB6L10YIM2=,GBSB6LIMM2=,TR,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,1,GBP-LIBOR-BBA,IMM,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
2449,IMM,0,2,Act/365,BPS60140 Curncy,GBP6MFSR=,3,0.25,GB,0,2,GBSB6L10YIM2=TWEB,GBSB6LIMM2=TWEB,TWEB,10Y,GBP,back_eom,EN,EN,2022-05-12 12:47:16,LIBOR,1,GBP-LIBOR-BBA,IMM,0,GBP-LIBOR-BBA_6M,0,1,"EN,YIN"
